Start	End	Direction
4487	9355	0
4488	7709	0
4488	9063	0
4488	9500	0
4488	23013	0
4502	5587	0
4507	29116	0
4520	8907	0
4524	51691	0
4543	10672	0
4548	8655	0
4582	5580	0
4582	6654	0
4582	6714	0
4582	55644	0
4589	6402	0
4591	7185	0
4591	7186	0
4591	7187	0
4591	7188	0
4591	7189	0
4591	9055	0
4591	9513	0
4591	9618	0
4591	9729	0
4591	9787	0
4591	10445	0
4591	11170	0
4591	11284	0
4591	26150	0
4591	27301	0
4591	51224	0
4591	55388	0
4591	55872	0
4591	79027	0
4591	79843	0
4591	79873	0
4591	114822	0
4591	147687	0
4591	286514	0
4593	5913	0
4593	23345	0
4595	5111	0
4595	6117	0
4595	90678	0
4597	9044	0
4597	10681	0
4599	7280	0
4601	9126	0
4602	5079	0
4602	5371	0
4602	7329	0
4602	8458	0
4602	10514	0
4602	27044	0
4605	5933	0
4605	6502	0
4605	7314	0
4605	8900	0
4605	9612	0
4605	27044	0
4605	90441	0
4606	4608	0
4607	7273	0
4609	4801	0
4609	4802	0
4609	5598	0
4609	5599	0
4609	5604	0
4609	5891	0
4609	5894	0
4609	5925	0
4609	5933	0
4609	5970	0
4609	6598	0
4609	6667	0
4609	7021	0
4609	7074	0
4609	7161	0
4609	7277	0
4609	7278	0
4609	7528	0
4609	7709	0
4609	7846	0
4609	8295	0
4609	8464	0
4609	9043	0
4609	9111	0
4609	10376	0
4609	10524	0
4609	23077	0
4609	26292	0
4609	51807	0
4613	9111	0
4613	10138	0
4615	7098	0
4615	7099	0
4615	8405	0
4615	8772	0
4615	51135	0
4615	114609	0
4616	5111	0
4616	5465	0
4616	5467	0
4616	5468	0
4616	90480	0
4617	6929	0
4618	8048	0
4620	5581	0
4627	5829	0
4627	7414	0
4627	10398	0
4627	84164	0
4628	5087	0
4628	10134	0
4628	57473	0
4629	8550	0
4633	4653	0
4633	5062	0
4633	54776	0
4633	90678	0
4637	5829	0
4637	7414	0
4637	11051	0
4637	25843	0
4638	5058	0
4638	5578	0
4638	5595	0
4638	6714	0
4638	25865	0
4644	5873	0
4644	8655	0
4644	10612	0
4644	79083	0
4644	140465	0
4645	8766	0
4645	9230	0
4645	22841	0
4645	57111	0
4646	10755	0
4646	26994	0
4647	10083	0
4647	55591	0
4647	64072	0
4649	81488	0
4650	10489	0
4650	25843	0
4651	8399	0
4651	8655	0
4653	118427	0
4654	5710	0
4654	5925	0
4654	6095	0
4654	6256	0
4654	6667	0
4654	6722	0
4654	6774	0
4654	6925	0
4654	7026	0
4654	7291	0
4654	8048	0
4654	9421	0
4654	9612	0
4654	10518	0
4654	23462	0
4656	6667	0
4656	6722	0
4656	8048	0
4659	5592	0
4659	6093	0
4660	5500	0
4661	5300	0
4666	6908	0
4666	8772	0
4666	11244	0
4666	55791	0
4666	60492	0
4666	65991	0
4666	84966	0
4666	150572	0
4670	5829	0
4670	7916	0
4670	10915	0
4670	55885	0
4670	83759	0
4673	8850	0
4673	79187	0
4674	8850	0
4677	5829	0
4677	27257	0
4678	8355	0
4678	8357	0
4678	9706	0
4678	51631	0
4678	126961	0
4681	7917	0
4681	29979	0
4682	4692	0
4683	7013	0
4683	7014	0
4684	6710	0
4684	8128	0
4686	9810	0
4686	22916	0
4687	4688	0
4687	4790	0
4687	5058	0
4687	9618	0
4687	10657	0
4687	114088	0
4688	4689	0
4688	5879	0
4688	5880	0
4689	7295	0
4690	4915	0
4690	5058	0
4690	5062	0
4690	5159	0
4690	5586	0
4690	5829	0
4690	5879	0
4690	5921	0
4690	6237	0
4690	6654	0
4690	7454	0
4690	7456	0
4690	8651	0
4690	8892	0
4690	8894	0
4690	8976	0
4690	9046	0
4690	9448	0
4690	9564	0
4690	10006	0
4690	10188	0
4690	10657	0
4690	10787	0
4690	29110	0
4690	29760	0
4690	50488	0
4691	4869	0
4691	5590	0
4691	6282	0
4691	7015	0
4691	7150	0
4691	7157	0
4691	10891	0
4691	11033	0
4691	23075	0
4692	4804	0
4692	4924	0
4692	4925	0
4692	7157	0
4692	64219	0
4698	4707	0
4698	9802	0
4698	11007	0
4700	7917	0
4700	9519	0
4700	9551	0
4701	5564	0
4701	57519	0
4701	60528	0
4703	7111	0
4703	7273	0
4703	84665	0
4714	5217	0
4714	8891	0
4714	11040	0
4715	6457	0
4715	8518	0
4715	9001	0
4715	9638	0
4715	10989	0
4729	10524	0
4731	9796	0
4733	51389	0
4734	4778	0
4734	6142	0
4734	6337	0
4734	6338	0
4734	6340	0
4734	6446	0
4734	7322	0
4734	7323	0
4734	7324	0
4734	7332	0
4734	7805	0
4734	9146	0
4734	9802	0
4734	23138	0
4734	26994	0
4734	30011	0
4734	55728	0
4734	56937	0
4735	5413	0
4735	6804	0
4735	9802	0
4735	10801	0
4735	23157	0
4738	5710	0
4738	7345	0
4738	7347	0
4738	8452	0
4738	9039	0
4738	9040	0
4738	10054	0
4738	51667	0
4739	51343	0
4739	83737	0
4741	4744	0
4741	6812	0
4744	4747	0
4744	5585	0
4744	6812	0
4747	5585	0
4747	6709	0
4747	7248	0
4747	55755	0
4750	7158	0
4750	7249	0
4750	8727	0
4750	54512	0
4750	59348	0
4751	5504	0
4751	5594	0
4751	10403	0
4751	11190	0
4756	9423	0
4758	5476	0
4760	5307	0
4760	6239	0
4760	9001	0
4761	5585	0
4763	7266	0
4771	5829	0
4771	6386	0
4771	6711	0
4771	6895	0
4771	7248	0
4771	7430	0
4771	7514	0
4771	9146	0
4771	9368	0
4772	5292	0
4773	5300	0
4773	5590	0
4773	7431	0
4773	7534	0
4773	10971	0
4773	51003	0
4776	7534	0
4776	10971	0
4778	4780	0
4778	7975	0
4778	9586	0
4778	9603	0
4778	9796	0
4778	10413	0
4778	58487	0
4778	90993	0
4779	7975	0
4779	9586	0
4779	9935	0
4779	23764	0
4779	58487	0
4780	5468	0
4780	7975	0
4780	9451	0
4780	11243	0
4780	23764	0
4781	4782	0
4781	4784	0
4782	23174	0
4782	55888	0
4782	84076	0
4782	84298	0
4782	89882	0
4783	10488	0
4783	10538	0
4783	55509	0
4783	84699	0
4783	90993	0
4784	5989	0
4784	6497	0
4784	8544	0
4790	4792	0
4790	4794	0
4790	4798	0
4790	4851	0
4790	5531	0
4790	5591	0
4790	6256	0
4790	6688	0
4790	6774	0
4790	6778	0
4790	7295	0
4790	8091	0
4790	8600	0
4790	8648	0
4790	9325	0
4790	9612	0
4790	9908	0
4790	23421	0
4790	51773	0
4790	64332	0
4790	136319	0
4790	222643	0
4791	4794	0
4791	5966	0
4791	5970	0
4791	5971	0
4791	8945	0
4791	9020	0
4791	55922	0
4792	5295	0
4792	5783	0
4792	6195	0
4792	7157	0
4792	7278	0
4792	7415	0
4792	8600	0
4792	8655	0
4792	8945	0
4792	9883	0
4792	9908	0
4792	10376	0
4792	10477	0
4792	23085	0
4792	23291	0
4792	219541	0
4792	387082	0
4793	5970	0
4793	6256	0
4793	8945	0
4794	5966	0
4800	5451	0
4800	6667	0
4800	10513	0
4800	11244	0
4800	23051	0
4801	4802	0
4801	4904	0
4801	6900	0
4801	6908	0
4801	7161	0
4801	8531	0
4801	10153	0
4801	10589	0
4803	4804	0
4803	4914	0
4803	4919	0
4803	5340	0
4803	6272	0
4803	22986	0
4804	4909	0
4804	4914	0
4804	4916	0
4804	5567	0
4804	6434	0
4804	6464	0
4804	6624	0
4804	7186	0
4804	7189	0
4804	7314	0
4804	9500	0
4804	9618	0
4807	8048	0
4807	8543	0
4809	5884	0
4809	8241	0
4809	23649	0
4809	55791	0
4811	5328	0
4811	5549	0
4811	5792	0
4811	6498	0
4811	90070	0
4817	9372	0
4824	6722	0
4824	28996	0
4828	4829	0
4830	4832	0
4830	4833	0
4830	6095	0
4830	6096	0
4830	6236	0
4830	6418	0
4830	6790	0
4830	7013	0
4830	7074	0
4830	9533	0
4830	26003	0
4830	55093	0
4831	4832	0
4831	6095	0
4831	7013	0
4831	7414	0
4831	7431	0
4831	11214	0
4832	6449	0
4833	9319	0
4835	26003	0
4839	5795	0
4839	10445	0
4841	5111	0
4841	5300	0
4841	5430	0
4841	5829	0
4841	6421	0
4841	6688	0
4841	7414	0
4841	8379	0
4841	9513	0
4841	30834	0
4841	55269	0
4841	79666	0
4842	5777	0
4842	5798	0
4842	6640	0
4842	8655	0
4842	51655	0
4843	5879	0
4843	9368	0
4846	6667	0
4846	115677	0
4848	4849	0
4848	23019	0
4849	9337	0
4850	9337	0
4850	23019	0
4851	4856	0
4851	5294	0
4851	5663	0
4851	5970	0
4851	7528	0
4851	8650	0
4851	8850	0
4851	9794	0
4851	51176	0
4851	54567	0
4851	55294	0
4851	83737	0
4852	4886	0
4852	4887	0
4852	4889	0
4852	5367	0
4852	5540	0
4852	8620	0
4852	51738	0
4853	9794	0
4853	28514	0
4854	8850	0
4854	9794	0
4854	22938	0
4854	28514	0
4855	54567	0
4855	55294	0
4857	6601	0
4860	7157	0
4860	11244	0
4860	55791	0
4860	60492	0
4860	83988	0
4860	84060	0
4862	6256	0
4862	8202	0
4863	5451	0
4867	7145	0
4867	7280	0
4867	9564	0
4867	27031	0
4867	27130	0
4867	261734	0
4868	6714	0
4868	7525	0
4868	7827	0
4868	8573	0
4868	23607	0
4868	55243	0
4869	8290	0
4869	9464	0
4869	10915	0
4869	23075	0
4878	4881	0
4878	4883	0
4879	4881	0
4879	4883	0
4880	4882	0
4880	4883	0
4881	5592	0
4881	55729	0
4886	51690	0
4887	5697	0
4887	6002	0
4892	7094	0
4892	7414	0
4893	5910	0
4893	8036	0
4893	10235	0
4893	51196	0
4897	5787	0
4897	6900	0
4899	7975	0
4899	8655	0
4899	10891	0
4899	23764	0
4901	84922	0
4902	5979	0
4904	5111	0
4904	5813	0
4904	5829	0
4904	7020	0
4904	7094	0
4904	7157	0
4904	8683	0
4904	10664	0
4905	6176	0
4905	6804	0
4905	6810	0
4905	8615	0
4905	9482	0
4905	9527	0
4905	11161	0
4905	11337	0
4905	51631	0
4905	57562	0
4905	65991	0
4908	4915	0
4908	4916	0
4909	4915	0
4914	5770	0
4914	6464	0
4914	10755	0
4914	10818	0
4914	23623	0
4915	5770	0
4915	8440	0
4915	8655	0
4915	8878	0
4915	10755	0
4916	5335	0
4916	5594	0
4916	5770	0
4916	6464	0
4916	8878	0
4916	27018	0
4920	9500	0
4921	6464	0
4921	6714	0
4922	4923	0
4922	6272	0
4922	23620	0
4923	7189	0
4924	5743	0
4926	5292	0
4926	5885	0
4926	8089	0
4926	8243	0
4926	8658	0
4926	10121	0
4926	29899	0
4927	4928	0
4927	8021	0
4928	7175	0
4928	8021	0
4928	10482	0
4928	23636	0
4928	55746	0
4929	6256	0
4929	6257	0
4935	8801	0
4942	54978	0
4946	4953	0
4950	7082	0
4950	7525	0
4950	9414	0
4950	83737	0
4952	9950	0
4956	4957	0
4956	6676	0
4956	7205	0
4956	10615	0
4967	5359	0
4968	5578	0
4968	7515	0
4982	8600	0
4982	8743	0
4982	407977	0
4983	5879	0
4985	4986	0
4985	4988	0
4985	9737	0
4986	9368	0
4987	5368	0
4987	9630	0
4987	10287	0
4988	5338	0
4988	9737	0
4990	7088	0
4998	4999	0
4998	5000	0
4998	5001	0
4998	6502	0
4998	7514	0
4998	8317	0
4998	11143	0
4998	23595	0
4998	81620	0
4998	115106	0
4999	5000	0
4999	5001	0
4999	6117	0
4999	6118	0
4999	7520	0
4999	10926	0
4999	23594	0
4999	23595	0
4999	55388	0
4999	81620	0
4999	115106	0
5000	5001	0
5000	23594	0
5000	23595	0
5000	55388	0
5001	8317	0
5001	8318	0
5001	23595	0
5004	5054	0
5008	9180	0
5009	9804	0
5013	11030	0
5013	26511	0
5013	83755	0
5016	6779	0
5016	10156	0
5027	6840	0
5028	9351	0
5028	9368	0
5033	5829	0
5034	5764	0
5034	5829	0
5034	7038	0
5034	9638	0
5034	29979	0
5036	5925	0
5037	5578	0
5037	5580	0
5037	5594	0
5037	5604	0
5037	5894	0
5037	6885	0
5037	8614	0
5037	84246	0
5045	5271	0
5045	55690	0
5047	5788	0
5047	7324	0
5047	10980	0
5047	55791	0
5047	84966	0
5048	5049	0
5048	5050	0
5048	6249	0
5048	10808	0
5048	27019	0
5048	81565	0
5049	5050	0
5049	5071	0
5049	6175	0
5049	6503	0
5049	7203	0
5049	10073	0
5049	22985	0
5049	25842	0
5049	54776	0
5049	54984	0
5049	57455	0
5049	92609	0
5050	7088	0
5050	7157	0
5050	7280	0
5050	7704	0
5050	9094	0
5050	9842	0
5050	9869	0
5050	10980	0
5050	11161	0
5050	11244	0
5050	27111	0
5050	29117	0
5050	51003	0
5050	55791	0
5050	57062	0
5050	60492	0
5050	84060	0
5050	84708	0
5050	84966	0
5050	91782	0
5050	222019	0
5052	5829	0
5052	10549	0
5052	27244	0
5054	5327	0
5054	5340	0
5054	7056	0
5054	7448	0
5055	5328	0
5055	5925	0
5058	5335	0
5058	5829	0
5058	5879	0
5058	5894	0
5058	8440	0
5058	8851	0
5058	8874	0
5058	9146	0
5058	9459	0
5058	9647	0
5058	10095	0
5058	51225	0
5058	55003	0
5058	57381	0
5062	5879	0
5062	8874	0
5062	10006	0
5062	30011	0
5062	51225	0
5063	5829	0
5063	8874	0
5063	9459	0
5063	9815	0
5063	28964	0
5066	8997	0
5066	9182	0
5068	5967	0
5068	6383	0
5069	5340	0
5069	5553	0
5069	6498	0
5069	55729	0
5071	5413	0
5071	5414	0
5071	5810	0
5071	5879	0
5071	5997	0
5071	6622	0
5071	7314	0
5071	7326	0
5071	7332	0
5071	7414	0
5071	7965	0
5071	8573	0
5071	9246	0
5071	9319	0
5071	9627	0
5071	55294	0
5071	56901	0
5071	284004	0
5073	8570	0
5073	10200	0
5073	84221	0
5074	5371	0
5074	5590	0
5074	7490	0
5074	22800	0
5076	5599	0
5076	22976	0
5077	6663	0
5077	10519	0
5079	7091	0
5080	5087	0
5080	6496	0
5080	6657	0
5080	6658	0
5080	6908	0
5080	9670	0
5080	30062	0
5081	7290	0
5082	6950	0
5083	10765	0
5089	6124	0
5089	8518	0
5089	10445	0
5089	10458	0
5089	10980	0
5089	11258	0
5089	23636	0
5089	26750	0
5089	55625	0
5089	64754	0
5089	197259	0
5089	283234	0
5090	57085	0
5092	6927	0
5092	9149	0
5092	9513	0
5092	26003	0
5092	55093	0
5092	60491	0
5092	79873	0
5092	84708	0
5093	10915	0
5093	26986	0
5094	5725	0
5094	26986	0
5094	55660	0
5097	55729	0
5104	5327	0
5104	5328	0
5104	5624	0
5104	6407	0
5104	7056	0
5104	10980	0
5108	5116	0
5108	9001	0
5108	10152	0
5108	23392	0
5108	51019	0
5108	55722	0
5108	84289	0
5108	123016	0
5108	149371	0
5111	5423	0
5111	5424	0
5111	5425	0
5111	5426	0
5111	5429	0
5111	5591	0
5111	5757	0
5111	5883	0
5111	5981	0
5111	5982	0
5111	5983	0
5111	5984	0
5111	5985	0
5111	6949	0
5111	7374	0
5111	7486	0
5111	7515	0
5111	7520	0
5111	9156	0
5111	10036	0
5111	10309	0
5111	10514	0
5111	10714	0
5111	10912	0
5111	10923	0
5111	26073	0
5111	27301	0
5111	27343	0
5111	30836	0
5111	79075	0
5111	253980	0
5116	7283	0
5116	10142	0
5116	10426	0
5116	27185	0
5118	5829	0
5125	5972	0
5125	10513	0
5126	6447	0
5127	7531	0
5127	7532	0
5127	7533	0
5127	7534	0
5127	7917	0
5128	23424	0
5129	8812	0
5129	11007	0
5130	8841	0
5133	29126	0
5133	80380	0
5134	9611	0
5134	25942	0
5134	51691	0
5140	7529	0
5144	9472	0
5144	9659	0
5144	10399	0
5147	5872	0
5147	5886	0
5147	5906	0
5147	5912	0
5147	5921	0
5147	6009	0
5147	6103	0
5147	22931	0
5147	54622	0
5147	203259	0
5148	6714	0
5152	22954	0
5152	84457	0
5155	5156	0
5155	5159	0
5155	7057	0
5155	11333	0
5156	5159	0
5156	5335	0
5156	5781	0
5156	6461	0
5156	6643	0
5156	8723	0
5156	9368	0
5156	56034	0
5159	5295	0
5159	5296	0
5159	5335	0
5159	5610	0
5159	5747	0
5159	5781	0
5159	5894	0
5159	5921	0
5159	6461	0
5159	6464	0
5159	6642	0
5159	6714	0
5159	8440	0
5159	8503	0
5159	8651	0
5159	9368	0
5159	11333	0
5159	30011	0
5159	83755	0
5160	5162	0
5161	5162	0
5162	8050	0
5163	5164	0
5163	5580	0
5163	7533	0
5164	8050	0
5164	23119	0
5164	79763	0
5170	5566	0
5170	5579	0
5170	5580	0
5170	5584	0
5170	5585	0
5170	5586	0
5170	5590	0
5170	5900	0
5170	6197	0
5170	6198	0
5170	6446	0
5170	7533	0
5170	9351	0
5170	10971	0
5170	11098	0
5170	64400	0
5170	146059	0
5174	5830	0
5174	6550	0
5174	6568	0
5174	6583	0
5174	10158	0
5174	11216	0
5174	116085	0
5175	5335	0
5175	5581	0
5175	5777	0
5175	5781	0
5175	6714	0
5175	7525	0
5175	55660	0
5178	6477	0
5178	6478	0
5187	8863	0
5187	8864	0
5187	8914	0
5189	5190	0
5189	55670	0
5190	55670	0
5190	55729	0
5191	5194	0
5191	5195	0
5191	5264	0
5191	5830	0
5192	5193	0
5192	5824	0
5192	5828	0
5192	5830	0
5193	5824	0
5193	5830	0
5194	5195	0
5194	5824	0
5194	5830	0
5195	5824	0
5195	5830	0
5195	6601	0
5195	11244	0
5195	112950	0
5196	5552	0
5196	5624	0
5196	6383	0
5196	7056	0
5201	5720	0
5201	6176	0
5201	9001	0
5201	9737	0
5201	10989	0
5201	28964	0
5201	51003	0
5201	55791	0
5201	57562	0
5201	79953	0
5204	7161	0
5208	7534	0
5208	10971	0
5211	7094	0
5211	10980	0
5211	55660	0
5211	83755	0
5213	8655	0
5213	50617	0
5214	8655	0
5216	5295	0
5216	7088	0
5216	7408	0
5216	7414	0
5216	8936	0
5216	8976	0
5216	9231	0
5216	10243	0
5216	11161	0
5216	23214	0
5216	23433	0
5217	5329	0
5217	5413	0
5217	5802	0
5217	5909	0
5217	6093	0
5217	6204	0
5217	6449	0
5217	7013	0
5217	7408	0
5217	10625	0
5217	29070	0
5217	29109	0
5217	51466	0
5217	55339	0
5217	65990	0
5217	81847	0
5223	8502	0
5224	7414	0
5226	51691	0
5228	7422	0
5228	8828	0
5228	8829	0
5230	10808	0
5236	6271	0
5236	6285	0
5239	7402	0
5241	5970	0
5241	7337	0
5241	8648	0
5241	8805	0
5241	8850	0
5241	51366	0
5245	5894	0
5245	5925	0
5245	5933	0
5245	5934	0
5245	6595	0
5245	6597	0
5245	7157	0
5245	9611	0
5245	25942	0
5251	8074	0
5252	11030	0
5252	55145	0
5257	54976	0
5264	10040	0
5265	5644	0
5265	5646	0
5265	5657	0
5269	5328	0
5269	5340	0
5269	5624	0
5271	5644	0
5271	10487	0
5272	7088	0
5272	7157	0
5272	7280	0
5272	9094	0
5272	9842	0
5272	9869	0
5272	10980	0
5272	11161	0
5272	11244	0
5272	29117	0
5272	51003	0
5272	55660	0
5272	55791	0
5272	60492	0
5272	84060	0
5272	84966	0
5272	197131	0
5274	5327	0
5275	5340	0
5275	5644	0
5275	5657	0
5276	29979	0
5277	5279	0
5277	5283	0
5277	9091	0
5279	5283	0
5279	9091	0
5279	11244	0
5283	9091	0
5284	5865	0
5284	6352	0
5289	5306	0
5289	30849	0
5290	5295	0
5290	5580	0
5290	8471	0
5290	8503	0
5291	5295	0
5291	5581	0
5292	6470	0
5292	10951	0
5292	11335	0
5292	27044	0
5293	5295	0
5293	5296	0
5293	22913	0
5293	30000	0
5293	84164	0
5293	84331	0
5294	23533	0
5294	23541	0
5295	5747	0
5295	5777	0
5295	5781	0
5295	5879	0
5295	5925	0
5295	5979	0
5295	6461	0
5295	6464	0
5295	6549	0
5295	6714	0
5295	6853	0
5295	7010	0
5295	7046	0
5295	7075	0
5295	7283	0
5295	7297	0
5295	7301	0
5295	7430	0
5295	7454	0
5295	8038	0
5295	8471	0
5295	8660	0
5295	9146	0
5295	9846	0
5295	10040	0
5295	10376	0
5295	10451	0
5295	22800	0
5295	23607	0
5295	50852	0
5295	116986	0
5295	139716	0
5296	6464	0
5296	7046	0
5296	8651	0
5297	29888	0
5298	23413	0
5300	5347	0
5300	5430	0
5300	5770	0
5300	5867	0
5300	5932	0
5300	6829	0
5300	7153	0
5300	7157	0
5300	7161	0
5300	7186	0
5300	8733	0
5300	9021	0
5300	9088	0
5300	9585	0
5300	9650	0
5300	10743	0
5300	11030	0
5300	23062	0
5300	27252	0
5300	53635	0
5300	54819	0
5300	57062	0
5300	79586	0
5300	81628	0
5300	83637	0
5303	6709	0
5303	84164	0
5306	5335	0
5307	5449	0
5307	11030	0
5307	84528	0
5308	5626	0
5310	5311	0
5310	5747	0
5310	5829	0
5310	6000	0
5310	6714	0
5310	7094	0
5310	9564	0
5310	55729	0
5311	7137	0
5311	23607	0
5315	5829	0
5315	56915	0
5315	93145	0
5317	7431	0
5319	9373	0
5321	5322	0
5321	10524	0
5327	5328	0
5327	6678	0
5327	7123	0
5327	284217	0
5328	5329	0
5328	5340	0
5328	6768	0
5329	6835	0
5329	7448	0
5329	222019	0
5330	5606	0
5330	5608	0
5330	9368	0
5330	54822	0
5331	6002	0
5331	9351	0
5333	7052	0
5335	5336	0
5335	5338	0
5335	5586	0
5335	5587	0
5335	5747	0
5335	5795	0
5335	5979	0
5335	6401	0
5335	6452	0
5335	6461	0
5335	6654	0
5335	6655	0
5335	6714	0
5335	6850	0
5335	7275	0
5335	7454	0
5335	7462	0
5335	7535	0
5335	8301	0
5335	8525	0
5335	8615	0
5335	8660	0
5335	8711	0
5335	9531	0
5335	9892	0
5335	10399	0
5335	10451	0
5335	10657	0
5335	28964	0
5335	54822	0
5336	5587	0
5336	6452	0
5336	7462	0
5336	9846	0
5336	10657	0
5336	27040	0
5336	29760	0
5336	57473	0
5337	5578	0
5337	5585	0
5337	5879	0
5337	5898	0
5337	6622	0
5337	8394	0
5337	8682	0
5337	25820	0
5338	5578	0
5338	5580	0
5338	8394	0
5338	8682	0
5339	6708	0
5339	6709	0
5339	7431	0
5340	5345	0
5340	5621	0
5340	6281	0
5340	6678	0
5340	7057	0
5340	7123	0
5340	7980	0
5340	154796	0
5340	284217	0
5345	5644	0
5345	26085	0
5347	5682	0
5347	5684	0
5347	5685	0
5347	5686	0
5347	5687	0
5347	5688	0
5347	5689	0
5347	5690	0
5347	5691	0
5347	5692	0
5347	5693	0
5347	5694	0
5347	5695	0
5347	7277	0
5347	7280	0
5347	7283	0
5347	9400	0
5347	9493	0
5347	9500	0
5347	9600	0
5347	10726	0
5347	11200	0
5347	51608	0
5347	64689	0
5347	259266	0
5348	5566	0
5348	8611	0
5349	26135	0
5349	54850	0
5350	5506	0
5350	6271	0
5350	6588	0
5355	8518	0
5355	10134	0
5355	22839	0
5359	6590	0
5359	6687	0
5359	7355	0
5359	7408	0
5359	7536	0
5359	7704	0
5359	9140	0
5359	9618	0
5359	9721	0
5359	9802	0
5359	10253	0
5359	10342	0
5359	10539	0
5359	11052	0
5359	11067	0
5359	11135	0
5359	22822	0
5359	23493	0
5359	25796	0
5359	25844	0
5359	27332	0
5359	30008	0
5359	51447	0
5359	51545	0
5359	51586	0
5359	51655	0
5359	54507	0
5359	54932	0
5359	54973	0
5359	55707	0
5359	56654	0
5359	57048	0
5359	57088	0
5359	59277	0
5359	64115	0
5359	64773	0
5359	65989	0
5359	79050	0
5359	80028	0
5359	80125	0
5359	80726	0
5359	83640	0
5359	83755	0
5359	84080	0
5359	92070	0
5359	92595	0
5359	113878	0
5359	115817	0
5359	129807	0
5359	196477	0
5359	284440	0
5359	414157	0
5362	9898	0
5362	23360	0
5362	57214	0
5362	57560	0
5364	5879	0
5364	9826	0
5364	10507	0
5364	10509	0
5364	23365	0
5364	27289	0
5365	9826	0
5366	5473	0
5366	7704	0
5371	5914	0
5371	5925	0
5371	5970	0
5371	6135	0
5371	6497	0
5371	6613	0
5371	6667	0
5371	6722	0
5371	6774	0
5371	6996	0
5371	7046	0
5371	7048	0
5371	7067	0
5371	7157	0
5371	7161	0
5371	7341	0
5371	7704	0
5371	8805	0
5371	8841	0
5371	9372	0
5371	9611	0
5371	9612	0
5371	11073	0
5371	25942	0
5371	55743	0
5371	59343	0
5371	140691	0
5372	5870	0
5376	5824	0
5393	7919	0
5393	51013	0
5394	6120	0
5394	6499	0
5394	6749	0
5394	9878	0
5394	10438	0
5394	10480	0
5394	10519	0
5394	10856	0
5394	22803	0
5394	22894	0
5394	23016	0
5394	23420	0
5394	23435	0
5394	23513	0
5394	26019	0
5394	27005	0
5394	27077	0
5394	51691	0
5394	54464	0
5394	55572	0
5394	57819	0
5394	79586	0
5394	80142	0
5394	83706	0
5394	84641	0
5394	118460	0
5396	6722	0
5411	6429	0
5411	8899	0
5411	10921	0
5411	23524	0
5411	25957	0
5413	6804	0
5413	6810	0
5413	11143	0
5413	51691	0
5414	6620	0
5414	9627	0
5422	5424	0
5422	5426	0
5422	5925	0
5422	7157	0
5422	7520	0
5422	8099	0
5422	23649	0
5422	92797	0
5423	7088	0
5423	7515	0
5423	11143	0
5423	79661	0
5424	5981	0
5424	7520	0
5424	10714	0
5424	57562	0
5425	11157	0
5425	26073	0
5425	84271	0
5425	253980	0
5426	5884	0
5426	8859	0
5427	7088	0
5427	10524	0
5427	11161	0
5428	6742	0
5429	8655	0
5429	51455	0
5430	5435	0
5430	5976	0
5430	6294	0
5430	6595	0
5430	6597	0
5430	6598	0
5430	6599	0
5430	6601	0
5430	6605	0
5430	6829	0
5430	6917	0
5430	7625	0
5430	9412	0
5430	10915	0
5430	22906	0
5430	27044	0
5430	58190	0
5430	146705	0
5432	6601	0
5432	8614	0
5432	11161	0
5432	55284	0
5432	55791	0
5434	8725	0
5436	8859	0
5439	26574	0
5441	11007	0
5442	51106	0
5442	64216	0
5443	7448	0
5449	8856	0
5449	9970	0
5450	5451	0
5450	5452	0
5450	6477	0
5450	6478	0
5450	6580	0
5450	6582	0
5450	10923	0
5451	5970	0
5451	6256	0
5451	6621	0
5451	6657	0
5451	6667	0
5451	6908	0
5451	9612	0
5452	6908	0
5454	6664	0
5454	10084	0
5455	6664	0
5455	23645	0
5460	6657	0
5464	7157	0
5464	9094	0
5464	9869	0
5464	55062	0
5465	5970	0
5465	6256	0
5465	6258	0
5465	7818	0
5465	8202	0
5465	8204	0
5465	8648	0
5465	9049	0
5465	9611	0
5465	9612	0
5465	10062	0
5465	10912	0
5465	11214	0
5465	29982	0
5465	85441	0
5465	246329	0
5467	9612	0
5467	10912	0
5467	51564	0
5468	5469	0
5468	6256	0
5468	6258	0
5468	8031	0
5468	8204	0
5468	8431	0
5468	8648	0
5468	8721	0
5468	8841	0
5468	9862	0
5468	10499	0
5468	10891	0
5468	10902	0
5468	10912	0
5468	23054	0
5468	30836	0
5469	5914	0
5469	6095	0
5469	6256	0
5469	7068	0
5469	7157	0
5469	7421	0
5469	7533	0
5473	10063	0
5473	10658	0
5473	23256	0
5473	29888	0
5473	50813	0
5478	5530	0
5478	5534	0
5478	5618	0
5478	5925	0
5478	6279	0
5478	11098	0
5478	20924	0
5478	54458	0
5479	5617	0
5479	6776	0
5481	9001	0
5481	11143	0
5493	6498	0
5493	7431	0
5493	23254	0
5493	51535	0
5495	6885	0
5495	8517	0
5498	9001	0
5498	10989	0
5499	5511	0
5499	5514	0
5499	5610	0
5499	5925	0
5499	6780	0
5499	7157	0
5499	7159	0
5499	7991	0
5499	8027	0
5499	9372	0
5499	9765	0
5499	9858	0
5499	10199	0
5499	10848	0
5499	23189	0
5499	23228	0
5499	23368	0
5499	23645	0
5499	26092	0
5499	26508	0
5499	54843	0
5499	57082	0
5499	57683	0
5499	57821	0
5499	64434	0
5499	79660	0
5499	81566	0
5499	81930	0
5499	84687	0
5499	84919	0
